internal_noise_std,criteria,prob_agree,prob_first
0.0,-5,1.0,0.9995
0.0,-4,1.0,0.9972
0.0,-3,1.0,0.9818999999999999
0.0,-2,1.0,0.9200000000000002
0.0,-1,1.0,0.7599
0.0,0,1.0,0.5027
0.0,1,1.0,0.23700000000000002
0.0,2,1.0,0.0785
0.0,3,1.0,0.016300000000000002
0.0,4,1.0,0.0025
0.1,-5,1.0,0.9997
0.1,-4,0.9994,0.9977
0.1,-3,0.9968,0.983
0.1,-2,0.9884999999999999,0.91935
0.1,-1,0.9756,0.7609
0.1,0,0.9705999999999999,0.4972
0.1,1,0.9715999999999999,0.23970000000000002
0.1,2,0.9872,0.08020000000000001
0.1,3,0.9957,0.01625
0.1,4,0.9992000000000001,0.0034999999999999996
0.2,-5,0.9999,0.9999499999999999
0.2,-4,0.9987999999999999,0.9967
0.2,-3,0.9926,0.9826
0.2,-2,0.9773,0.92065
0.2,-1,0.9519,0.75625
0.2,0,0.9410000000000001,0.5004
0.2,1,0.9513,0.24025
0.2,2,0.9744999999999999,0.08285000000000001
0.2,3,0.9914,0.017599999999999998
0.2,4,0.9984,0.0028
0.30000000000000004,-5,0.9996,0.9995
0.30000000000000004,-4,0.998,0.9971
0.30000000000000004,-3,0.9890000000000001,0.9818
0.30000000000000004,-2,0.9658999999999999,0.9173500000000001
0.30000000000000004,-1,0.9278000000000001,0.7478
0.30000000000000004,0,0.9073,0.4991499999999999
0.30000000000000004,1,0.9281,0.24295
0.30000000000000004,2,0.9653,0.08045
0.30000000000000004,3,0.9888999999999999,0.01855
0.30000000000000004,4,0.9986,0.0026000000000000003
0.4,-5,0.9994999999999999,0.9994500000000001
0.4,-4,0.9959,0.9962500000000001
0.4,-3,0.9829000000000001,0.9782500000000001
0.4,-2,0.9484999999999999,0.9144500000000001
0.4,-1,0.8995000000000001,0.75275
0.4,0,0.8787,0.5026499999999999
0.4,1,0.9030000000000001,0.2472
0.4,2,0.9471999999999999,0.0887
0.4,3,0.9853999999999999,0.0205
0.4,4,0.9968,0.0035000000000000005
0.5,-5,0.9991,0.9994500000000001
0.5,-4,0.9963,0.99725
0.5,-3,0.9794,0.9759
0.5,-2,0.9401999999999999,0.9125
0.5,-1,0.873,0.7466
0.5,0,0.8554999999999999,0.50305
0.5,1,0.882,0.25070000000000003
0.5,2,0.9391999999999999,0.092
0.5,3,0.9805999999999999,0.022600000000000002
0.5,4,0.9962,0.0045
0.6000000000000001,-5,0.9987999999999999,0.9992000000000001
0.6000000000000001,-4,0.9953,0.9958500000000001
0.6000000000000001,-3,0.9769,0.97685
0.6000000000000001,-2,0.9237,0.9026500000000001
0.6000000000000001,-1,0.8555999999999999,0.7394999999999999
0.6000000000000001,0,0.8230000000000001,0.49939999999999996
0.6000000000000001,1,0.8625,0.25875000000000004
0.6000000000000001,2,0.9248000000000001,0.0978
0.6000000000000001,3,0.975,0.0258
0.6000000000000001,4,0.9944,0.0047
0.7000000000000001,-5,0.9986,0.9992000000000001
0.7000000000000001,-4,0.9926,0.9936
0.7000000000000001,-3,0.9696,0.9733
