internal_noise_std,criteria,prob_agree,prob_first
0.0,-5.0,1.0,0.9994
0.0,-4.5,1.0,0.9997999999999999
0.0,-4.0,1.0,0.9984
0.0,-3.5,1.0,0.994
0.0,-3.0,1.0,0.9875999999999999
0.0,-2.5,1.0,0.9625999999999999
0.0,-2.0,1.0,0.921
0.0,-1.5,1.0,0.8518000000000001
0.0,-1.0,1.0,0.7692
0.0,-0.5,1.0,0.6544000000000001
0.0,0.0,1.0,0.5046
0.0,0.5,1.0,0.3536
0.0,1.0,1.0,0.23879999999999998
0.0,1.5,1.0,0.1452
0.0,2.0,1.0,0.0796
0.0,2.5,1.0,0.0372
0.0,3.0,1.0,0.0186
0.0,3.5,1.0,0.006
0.0,4.0,1.0,0.0032
0.0,4.5,1.0,0.0008
0.1,-5.0,1.0,0.9997999999999999
0.1,-4.5,1.0,0.9992000000000001
0.1,-4.0,0.999,0.9978999999999999
0.1,-3.5,0.999,0.9945
0.1,-3.0,0.9968,0.982
0.1,-2.5,0.9911999999999999,0.9642
0.1,-2.0,0.9885999999999999,0.9227000000000001
0.1,-1.5,0.9800000000000001,0.8587999999999999
0.1,-1.0,0.975,0.7619
0.1,-0.5,0.9672000000000001,0.6352
0.1,0.0,0.9683999999999999,0.5044000000000001
0.1,0.5,0.967,0.3711
0.1,1.0,0.9736,0.24699999999999997
0.1,1.5,0.9833999999999999,0.1407
0.1,2.0,0.9885999999999999,0.0871
0.1,2.5,0.994,0.0388
0.1,3.0,0.9955999999999999,0.019200000000000002
0.1,3.5,0.9992000000000001,0.0036000000000000003
0.1,4.0,0.9997999999999999,0.0027
0.1,4.5,0.9997999999999999,0.0005
0.2,-5.0,0.9997999999999999,0.9999
0.2,-4.5,0.9996,0.9992000000000001
0.2,-4.0,0.998,0.9970000000000001
0.2,-3.5,0.9948,0.993
0.2,-3.0,0.9945999999999999,0.9813000000000001
0.2,-2.5,0.9884000000000001,0.9648
0.2,-2.0,0.976,0.917
0.2,-1.5,0.9625999999999999,0.8557
0.2,-1.0,0.9501999999999999,0.7469
0.2,-0.5,0.9408,0.6324
0.2,0.0,0.9390000000000001,0.4953
0.2,0.5,0.9427999999999999,0.3586
0.2,1.0,0.9498,0.23609999999999998
0.2,1.5,0.9652,0.14379999999999998
0.2,2.0,0.9693999999999999,0.0879
0.2,2.5,0.9868,0.0354
0.2,3.0,0.994,0.0158
0.2,3.5,0.9972,0.007000000000000001
0.2,4.0,0.9996,0.002
0.2,4.5,1.0,0.0004
0.30000000000000004,-5.0,0.9997999999999999,0.9999
0.30000000000000004,-4.5,0.9992000000000001,0.9992000000000001
0.30000000000000004,-4.0,0.9975999999999999,0.9968
0.30000000000000004,-3.5,0.9952,0.9911999999999999
0.30000000000000004,-3.0,0.9872,0.9812
0.30000000000000004,-2.5,0.9794,0.9606999999999999
0.30000000000000004,-2.0,0.9655999999999999,0.9112
0.30000000000000004,-1.5,0.9536,0.858
0.30000000000000004,-1.0,0.9234,0.7527
0.30000000000000004,-0.5,0.9178000000000001,0.6385
0.30000000000000004,0.0,0.9098,0.49210000000000004
0.30000000000000004,0.5,0.9102,0.3613
0.30000000000000004,1.0,0.9280000000000002,0.2332
0.30000000000000004,1.5,0.9485999999999999,0.1527
0.30000000000000004,2.0,0.9625999999999999,0.0861
0.30000000000000004,2.5,0.9822,0.0405
0.30000000000000004,3.0,0.9888,0.019
0.30000000000000004,3.5,0.9949999999999999,0.0057
0.30000000000000004,4.0,0.9982,0.0029000000000000002
0.30000000000000004,4.5,0.999,0.0015
0.4,-5.0,0.9997999999999999,0.9994999999999999
0.4,-4.5,0.999,0.9994999999999999
0.4,-4.0,0.9970000000000001,0.9957
0.4,-3.5,0.9945999999999999,0.9929
0.4,-3.0,0.9846,0.9781000000000001
0.4,-2.5,0.9730000000000001,0.9555
0.4,-2.0,0.9490000000000001,0.9115
0.4,-1.5,0.9246000000000001,0.8445
0.4,-1.0,0.908,0.7522
0.4,-0.5,0.8826,0.6325000000000001
0.4,0.0,0.881,0.4989
0.4,0.5,0.8834,0.3649
0.4,1.0,0.8956,0.24820000000000003
0.4,1.5,0.9178000000000001,0.15150000000000002
0.4,2.0,0.952,0.09040000000000001
0.4,2.5,0.9698,0.0489
0.4,3.0,0.9823999999999999,0.0214
0.4,3.5,0.9922000000000001,0.0111
0.4,4.0,0.9970000000000001,0.0023
0.4,4.5,0.9996,0.0018000000000000002
0.5,-5.0,0.9994,0.9993000000000001
0.5,-4.5,0.9974000000000001,0.9987
0.5,-4.0,0.9944,0.9960000000000001
