internal_noise_std,criteria,prob_agree,prob_first
0.0,-5,1.0,0.9997
0.0,-4,1.0,0.9978
0.0,-3,1.0,0.982
0.0,-2,1.0,0.9222000000000001
0.0,-1,1.0,0.7594000000000001
0.0,0,1.0,0.4941
0.0,1,1.0,0.2408
0.0,2,1.0,0.0721
0.0,3,1.0,0.017099999999999997
0.0,4,1.0,0.0027
0.1,-5,1.0,1.0
0.1,-4,0.9995,0.99785
0.1,-3,0.9978,0.9829000000000001
0.1,-2,0.9864,0.9193
0.1,-1,0.9718,0.7579
0.1,0,0.9661,0.50405
0.1,1,0.9776,0.2451
0.1,2,0.9901,0.07794999999999999
0.1,3,0.9954000000000001,0.016
0.1,4,0.9992000000000001,0.0021000000000000003
0.2,-5,1.0,0.9999
0.2,-4,0.9987,0.9981500000000001
0.2,-3,0.9921,0.98095
0.2,-2,0.976,0.9228
0.2,-1,0.9494999999999999,0.75435
0.2,0,0.9406000000000001,0.5029999999999999
0.2,1,0.9507,0.24375
0.2,2,0.9747,0.07955
0.2,3,0.9911999999999999,0.0174
0.2,4,0.9989000000000001,0.00235
0.30000000000000004,-5,1.0,0.9999
0.30000000000000004,-4,0.9982,0.9973000000000001
0.30000000000000004,-3,0.9888,0.9795999999999999
0.30000000000000004,-2,0.966,0.9193
0.30000000000000004,-1,0.9283000000000001,0.75415
0.30000000000000004,0,0.9002000000000001,0.5002
0.30000000000000004,1,0.9264000000000001,0.2432
0.30000000000000004,2,0.9669000000000001,0.08245
0.30000000000000004,3,0.9896,0.0173
0.30000000000000004,4,0.9974999999999999,0.00235
0.4,-5,0.9996,0.9996
0.4,-4,0.9968,0.9973000000000001
0.4,-3,0.9847999999999999,0.9782
0.4,-2,0.951,0.9141999999999999
0.4,-1,0.9008,0.7509
0.4,0,0.8714000000000001,0.4953
0.4,1,0.9025000000000001,0.24215
0.4,2,0.9517999999999999,0.0869
0.4,3,0.9853999999999999,0.0193
0.4,4,0.9973000000000001,0.00395
0.5,-5,0.9996,0.9996
0.5,-4,0.9957,0.99635
0.5,-3,0.9804999999999999,0.9756500000000001
0.5,-2,0.9400999999999999,0.9112500000000001
0.5,-1,0.8775000000000001,0.7455499999999999
0.5,0,0.8446999999999999,0.49874999999999997
0.5,1,0.8791,0.24775
0.5,2,0.9417,0.08704999999999999
0.5,3,0.9782,0.0245
0.5,4,0.9959,0.00395
0.6000000000000001,-5,0.9991,0.9994500000000001
0.6000000000000001,-4,0.9957,0.99685
0.6000000000000001,-3,0.974,0.9739000000000001
0.6000000000000001,-2,0.9256,0.9021000000000001
0.6000000000000001,-1,0.8523,0.74005
0.6000000000000001,0,0.8199,0.50225
0.6000000000000001,1,0.8554999999999999,0.25434999999999997
0.6000000000000001,2,0.9258000000000001,0.0983
0.6000000000000001,3,0.9751,0.02345
0.6000000000000001,4,0.9944,0.0041
0.7000000000000001,-5,0.9991,0.99925
0.7000000000000001,-4,0.9919,0.99375
0.7000000000000001,-3,0.9687999999999999,0.9705999999999999
0.7000000000000001,-2,0.9123000000000001,0.8980499999999999
0.7000000000000001,-1,0.8314,0.7378
0.7000000000000001,0,0.799,0.4944
0.7000000000000001,1,0.8321999999999999,0.26890000000000003
0.7000000000000001,2,0.9097,0.10745
0.7000000000000001,3,0.968,0.028999999999999998
0.7000000000000001,4,0.9921,0.00615
0.8,-5,0.9984999999999999,0.99915
0.8,-4,0.9894999999999999,0.99305
0.8,-3,0.9605,0.96715
0.8,-2,0.8925000000000001,0.88765
0.8,-1,0.8125,0.72785
0.8,0,0.7671,0.5026499999999999
0.8,1,0.8131,0.26985000000000003
0.8,2,0.8956,0.10980000000000001
0.8,3,0.9673,0.03025
0.8,4,0.9914999999999999,0.00625
0.9,-5,0.9974000000000001,0.9984999999999999
0.9,-4,0.9888999999999999,0.9920500000000001
0.9,-3,0.9558,0.9648999999999999
0.9,-2,0.8881,0.88515
0.9,-1,0.7975000000000001,0.72705
0.9,0,0.7509,0.50325
0.9,1,0.7961,0.27425
0.9,2,0.8881,0.11195
0.9,3,0.9526,0.038900000000000004
0.9,4,0.9877,0.00845
1.0,-5,0.9964999999999999,0.99795
1.0,-4,0.9815999999999999,0.9884000000000001
1.0,-3,0.9440999999999999,0.9567499999999999
1.0,-2,0.8693,0.87625
1.0,-1,0.7706000000000001,0.7123999999999999
1.0,0,0.7323,0.50595
1.0,1,0.7751,0.28285
1.0,2,0.8654999999999999,0.12614999999999998
1.0,3,0.9465999999999999,0.0405
1.0,4,0.9823999999999999,0.011
1.1,-5,0.9968,0.9983000000000001
1.1,-4,0.9808,0.9877
1.1,-3,0.9365,0.95235
1.1,-2,0.8522000000000001,0.8633000000000001
1.1,-1,0.7563,0.71425
1.1,0,0.7119,0.49005
1.1,1,0.7577,0.28675
1.1,2,0.8525,0.12915000000000001
1.1,3,0.9362,0.0481
1.1,4,0.9805999999999999,0.012
1.2000000000000002,-5,0.9949999999999999,0.9974999999999999
1.2000000000000002,-4,0.9736,0.9832000000000001
1.2000000000000002,-3,0.9283000000000001,0.9474499999999999
1.2000000000000002,-2,0.8373999999999999,0.8563000000000001
1.2000000000000002,-1,0.7409,0.70385
1.2000000000000002,0,0.6950999999999999,0.49515000000000003
1.2000000000000002,1,0.744,0.295
1.2000000000000002,2,0.8341999999999998,0.1433
1.2000000000000002,3,0.9265000000000001,0.052649999999999995
1.2000000000000002,4,0.9761,0.014250000000000002
1.3,-5,0.9911,0.99505
1.3,-4,0.9699,0.9820500000000001
1.3,-3,0.9147000000000001,0.94065
1.3,-2,0.8253999999999999,0.8542
