internal_noise_std,criteria,prob_agree,prob_first
0.0,-5.0,1.0,0.9999
0.0,-4.5,1.0,0.99925
0.0,-4.0,1.0,0.9981500000000001
0.0,-3.5,1.0,0.9926999999999999
0.0,-3.0,1.0,0.98235
0.0,-2.5,1.0,0.96235
0.0,-2.0,1.0,0.9259999999999999
0.0,-1.5,1.0,0.85465
0.0,-1.0,1.0,0.76345
0.0,-0.5,1.0,0.64195
0.0,0.0,1.0,0.5078
0.0,0.5,1.0,0.35745
0.0,1.0,1.0,0.23809999999999998
0.0,1.5,1.0,0.14184999999999998
0.0,2.0,1.0,0.0801
0.0,2.5,1.0,0.038400000000000004
0.0,3.0,1.0,0.0178
0.0,3.5,1.0,0.0056
0.0,4.0,1.0,0.0024000000000000002
0.0,4.5,1.0,0.0006000000000000001
0.1,-5.0,0.9999499999999999,0.9998250000000001
0.1,-4.5,0.9997,0.9990500000000001
0.1,-4.0,0.9994500000000001,0.997225
0.1,-3.5,0.9980499999999999,0.992375
0.1,-3.0,0.99595,0.9818749999999999
0.1,-2.5,0.99325,0.959225
0.1,-2.0,0.98865,0.915925
0.1,-1.5,0.9832000000000001,0.85885
0.1,-1.0,0.97625,0.7583249999999999
0.1,-0.5,0.9675499999999999,0.638525
0.1,0.0,0.9681,0.5029
0.1,0.5,0.9679,0.36175
0.1,1.0,0.97495,0.246725
0.1,1.5,0.9817,0.1452
0.1,2.0,0.98805,0.07957499999999999
0.1,2.5,0.9938,0.03825
0.1,3.0,0.99695,0.017625
0.1,3.5,0.99855,0.006575
0.1,4.0,0.9993500000000001,0.002325
0.1,4.5,0.99985,0.001025
0.2,-5.0,0.9999499999999999,0.999775
0.2,-4.5,0.9995499999999999,0.999075
0.2,-4.0,0.9987999999999999,0.9972
0.2,-3.5,0.99695,0.993025
0.2,-3.0,0.9934499999999999,0.980675
0.2,-2.5,0.9875,0.9616
0.2,-2.0,0.97495,0.9158250000000001
0.2,-1.5,0.9640000000000001,0.8505499999999999
0.2,-1.0,0.9494999999999999,0.75675
0.2,-0.5,0.9441499999999999,0.634825
0.2,0.0,0.93435,0.497525
0.2,0.5,0.94185,0.364925
0.2,1.0,0.9517999999999999,0.24535
0.2,1.5,0.9628,0.14495
0.2,2.0,0.9761,0.0824
0.2,2.5,0.986,0.040100000000000004
0.2,3.0,0.9935499999999999,0.017525000000000002
0.2,3.5,0.9967499999999999,0.007325
0.2,4.0,0.9987,0.0027
0.2,4.5,0.9994500000000001,0.0008750000000000001
0.30000000000000004,-5.0,0.9999,0.99975
0.30000000000000004,-4.5,0.9994999999999999,0.9990500000000001
0.30000000000000004,-4.0,0.9983000000000001,0.99725
0.30000000000000004,-3.5,0.9949,0.9929
0.30000000000000004,-3.0,0.99045,0.982075
0.30000000000000004,-2.5,0.9776,0.9571999999999999
0.30000000000000004,-2.0,0.9632,0.9128999999999999
0.30000000000000004,-1.5,0.94485,0.8483750000000001
0.30000000000000004,-1.0,0.9243,0.75605
0.30000000000000004,-0.5,0.91395,0.6344749999999999
0.30000000000000004,0.0,0.9067999999999999,0.50015
0.30000000000000004,0.5,0.9137500000000001,0.36172499999999996
0.30000000000000004,1.0,0.9238500000000001,0.24782500000000002
0.30000000000000004,1.5,0.9464499999999999,0.147625
0.30000000000000004,2.0,0.96465,0.083825
0.30000000000000004,2.5,0.9789,0.041999999999999996
0.30000000000000004,3.0,0.98945,0.018475
0.30000000000000004,3.5,0.9955,0.006999999999999999
0.30000000000000004,4.0,0.998,0.0030499999999999998
0.30000000000000004,4.5,0.9992000000000001,0.00095
0.4,-5.0,0.9997999999999999,0.99985
0.4,-4.5,0.99925,0.9992750000000001
0.4,-4.0,0.9971,0.9966000000000002
0.4,-3.5,0.9923500000000001,0.990575
0.4,-3.0,0.9841,0.9790000000000001
0.4,-2.5,0.9717,0.9536
0.4,-2.0,0.9516499999999999,0.9155749999999999
0.4,-1.5,0.9279,0.8462
0.4,-1.0,0.89955,0.750575
0.4,-0.5,0.8843,0.6367
0.4,0.0,0.87815,0.495125
0.4,0.5,0.8815,0.3725
0.4,1.0,0.9032500000000001,0.250325
0.4,1.5,0.9293000000000001,0.1492
0.4,2.0,0.9513999999999999,0.0885
0.4,2.5,0.96935,0.046875
0.4,3.0,0.98675,0.020524999999999998
0.4,3.5,0.99325,0.008975
0.4,4.0,0.99655,0.0035249999999999995
0.4,4.5,0.9989000000000001,0.001
0.5,-5.0,0.9995499999999999,0.999375
0.5,-4.5,0.99895,0.9988250000000001
0.5,-4.0,0.9955999999999999,0.99545
0.5,-3.5,0.9906,0.9910500000000001
0.5,-3.0,0.9798500000000001,0.976875
0.5,-2.5,0.9619500000000001,0.949775
0.5,-2.0,0.9409000000000001,0.90635
0.5,-1.5,0.91015,0.8452249999999999
0.5,-1.0,0.87955,0.750875
0.5,-0.5,0.85785,0.6300749999999999
0.5,0.0,0.84705,0.49937499999999996
0.5,0.5,0.8557499999999999,0.370825
0.5,1.0,0.8789999999999999,0.255
0.5,1.5,0.9094000000000001,0.15945
0.5,2.0,0.9374499999999999,0.091175
0.5,2.5,0.96315,0.048025
0.5,3.0,0.9798,0.02245
0.5,3.5,0.9919,0.00975
0.5,4.0,0.99595,0.0035249999999999995
0.5,4.5,0.9981500000000001,0.001175
0.6000000000000001,-5.0,0.9989000000000001,0.9992000000000001
0.6000000000000001,-4.5,0.99755,0.998375
0.6000000000000001,-4.0,0.9943500000000001,0.995175
0.6000000000000001,-3.5,0.98715,0.988725
0.6000000000000001,-3.0,0.97515,0.974225
0.6000000000000001,-2.5,0.9532,0.9483
0.6000000000000001,-2.0,0.9252,0.9018
0.6000000000000001,-1.5,0.8885,0.836
0.6000000000000001,-1.0,0.8580500000000001,0.7411749999999999
0.6000000000000001,-0.5,0.8333,0.6255
0.6000000000000001,0.0,0.82395,0.501225
0.6000000000000001,0.5,0.83055,0.373625
0.6000000000000001,1.0,0.8532,0.26080000000000003
0.6000000000000001,1.5,0.8947,0.1599
0.6000000000000001,2.0,0.9256,0.0962
0.6000000000000001,2.5,0.953,0.0536
0.6000000000000001,3.0,0.9753000000000001,0.02665
0.6000000000000001,3.5,0.98755,0.012074999999999999
0.6000000000000001,4.0,0.99555,0.004125
0.6000000000000001,4.5,0.9977,0.00155
0.7000000000000001,-5.0,0.9984999999999999,0.9991
0.7000000000000001,-4.5,0.9975999999999999,0.9983000000000001
0.7000000000000001,-4.0,0.9922000000000001,0.9942500000000001
0.7000000000000001,-3.5,0.9832000000000001,0.9858499999999999
0.7000000000000001,-3.0,0.96875,0.971675
0.7000000000000001,-2.5,0.9467000000000001,0.94335
0.7000000000000001,-2.0,0.9113,0.8971500000000001
0.7000000000000001,-1.5,0.87355,0.829575
0.7000000000000001,-1.0,0.83545,0.738125
