subj,patient,date,session,part,trial,stim,stim_order,segment,segment_time,pitch,response,rt
14,0,13-May-2018,1,1,16,Sub14_Trial16_0,0,6,6,8.123852,True,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,0,0,128.478333,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,1,1,-193.996206,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,2,2,10.117789,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,3,3,-50.189362,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,4,4,30.414716,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,5,5,-118.411356,False,0.818
14,0,13-May-2018,1,1,16,Sub14_Trial16_1,1,6,6,37.810511,False,0.818
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,0,0,-18.245305,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,1,1,131.284682,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,2,2,-116.487859,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,3,3,41.989827,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,4,4,-68.233523,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,5,5,-42.162109,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_0,0,6,6,-60.251796,False,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,0,0,-31.968416,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,1,1,-87.541913,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,2,2,36.927729,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,3,3,84.41081,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,4,4,-14.601312,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,5,5,-6.758627,True,1.544
14,0,13-May-2018,1,1,17,Sub14_Trial17_1,1,6,6,135.789724,True,1.544
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,0,0,78.844367,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,1,1,-82.474414,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,2,2,81.45007,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,3,3,-179.883173,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,4,4,-64.552374,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,5,5,10.212039,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_0,0,6,6,-116.039133,False,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,0,0,18.663899,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,1,1,-66.171358,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,2,2,-36.550611,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,3,3,-56.203798,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,4,4,48.106392,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,5,5,134.760513,True,0.862
14,0,13-May-2018,1,1,18,Sub14_Trial18_1,1,6,6,87.785243,True,0.862
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,0,0,-126.371377,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,1,1,23.721043,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,2,2,12.919359,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,3,3,28.446559,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,4,4,-19.006693,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,5,5,-123.625487,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_0,0,6,6,-72.218161,True,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,0,0,21.135663,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,1,1,-92.280074,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,2,2,30.313122,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,3,3,142.49293,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,4,4,164.688621,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,5,5,-7.995429,False,0.557
14,0,13-May-2018,1,1,19,Sub14_Trial19_1,1,6,6,-17.81147,False,0.557
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,0,0,-1.419552,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,1,1,-109.114888,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,2,2,72.354364,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,3,3,-102.61769,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,4,4,-44.737135,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,5,5,-98.090812,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_0,0,6,6,-67.348434,True,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,0,0,79.494113,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,1,1,99.76343,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,2,2,-38.287891,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,3,3,19.233005,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,4,4,-112.719494,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,5,5,45.698688,False,1.807
14,0,13-May-2018,1,1,20,Sub14_Trial20_1,1,6,6,190.480574,False,1.807
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,0,0,9.22917,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,1,1,-179.741122,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,2,2,-50.435825,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,3,3,-40.131488,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,4,4,-87.82273,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,5,5,5.323843,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_0,0,6,6,-87.623747,False,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,0,0,31.918766,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,1,1,52.114078,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,2,2,9.370678,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,3,3,116.690024,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,4,4,-76.242233,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,5,5,86.91171,True,0.652
14,0,13-May-2018,1,1,21,Sub14_Trial21_1,1,6,6,70.625938,True,0.652
14,0,13-May-2018,1,1,22,Sub14_Trial22_0,0,0,0,-44.09681,True,0.627
14,0,13-May-2018,1,1,22,Sub14_Trial22_0,0,1,1,-67.42631,True,0.627
14,0,13-May-2018,1,1,22,Sub14_Trial22_0,0,2,2,14.35678,True,0.627
14,0,13-May-2018,1,1,22,Sub14_Trial22_0,0,3,3,-92.867991,True,0.627
14,0,13-May-2018,1,1,22,Sub14_Trial22_0,0,4,4,-87.482531,True,0.627
