subj,patient,date,session,part,trial,stim,stim_order,segment,segment_time,pitch,response,rt
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,0,0,64.335082,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,1,1,25.012194,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,2,2,19.462201,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,3,3,-2.760596,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,4,4,5.243116,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,5,5,-16.730048,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_0,0,6,6,-124.503364,False,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,0,0,7.038557,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,1,1,2.453242,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,2,2,100.632186,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,3,3,-1.389851,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,4,4,2.053347,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,5,5,152.217477,True,0.868
12,0,09-May-2018,1,1,1,Sub12_Trial1_1,1,6,6,39.381753,True,0.868
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,0,0,-39.960153,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,1,1,-15.9747,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,2,2,68.708502,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,3,3,-147.627715,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,4,4,-67.767149,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,5,5,-105.360249,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_0,0,6,6,20.899837,False,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,0,0,-58.312375,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,1,1,-130.67974,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,2,2,-83.105776,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,3,3,115.439092,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,4,4,-41.435679,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,5,5,141.103691,True,1.201
12,0,09-May-2018,1,1,2,Sub12_Trial2_1,1,6,6,8.711059,True,1.201
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,0,0,17.480154,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,1,1,-63.521198,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,2,2,13.253487,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,3,3,23.370158,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,4,4,164.54898,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,5,5,66.734331,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_0,0,6,6,-23.202349,True,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,0,0,96.211413,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,1,1,-53.344532,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,2,2,-83.440191,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,3,3,79.239801,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,4,4,-9.663059,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,5,5,-32.530046,False,1.164
12,0,09-May-2018,1,1,3,Sub12_Trial3_1,1,6,6,-48.340773,False,1.164
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,0,0,4.049779,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,1,1,-94.616793,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,2,2,21.282968,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,3,3,54.772231,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,4,4,138.814032,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,5,5,8.691541,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_0,0,6,6,60.009772,False,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,0,0,-83.426179,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,1,1,-39.89248,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,2,2,-19.294146,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,3,3,-15.424872,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,4,4,65.388564,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,5,5,-111.067057,True,2.026
12,0,09-May-2018,1,1,4,Sub12_Trial4_1,1,6,6,165.586443,True,2.026
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,0,0,44.782023,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,1,1,126.775043,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,2,2,-109.910205,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,3,3,-123.892897,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,4,4,109.208462,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,5,5,-97.017405,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_0,0,6,6,81.768487,False,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,0,0,39.199696,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,1,1,-23.744629,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,2,2,-131.669529,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,3,3,96.337986,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,4,4,33.143877,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,5,5,129.008069,True,1.289
12,0,09-May-2018,1,1,5,Sub12_Trial5_1,1,6,6,-19.368472,True,1.289
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,0,0,15.987531,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,1,1,11.691964,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,2,2,82.237937,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,3,3,-117.790263,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,4,4,-118.668544,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,5,5,77.450641,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_0,0,6,6,-101.304399,False,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,0,0,-135.276859,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,1,1,25.00487,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,2,2,114.08098,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,3,3,145.498295,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,4,4,-84.976978,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,5,5,115.808209,True,1.322
12,0,09-May-2018,1,1,6,Sub12_Trial6_1,1,6,6,111.739878,True,1.322
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,0,0,48.020852,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,1,1,-55.067424,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,2,2,127.327815,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,3,3,-10.65058,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,4,4,-178.606615,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,5,5,9.883799,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_0,0,6,6,-118.020869,False,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,0,0,12.720603,True,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,1,1,-17.890342,True,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,2,2,-14.281353,True,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,3,3,40.1115,True,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,4,4,-36.182772,True,1.483
12,0,09-May-2018,1,1,7,Sub12_Trial7_1,1,5,5,96.198192,True,1.483
