subj,trial,block,sex,age,date,stim,stim_order,segment,segment_time,pitch,response,rt
1,9,1,m,20,23-May-2016,Sub1_Trial9_0,0,2,2,28.804343,False,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_0,0,3,3,47.388446,False,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_0,0,4,4,60.041278,False,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_0,0,5,5,-48.38113899999999,False,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_0,0,6,6,31.456434,False,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,0,0,7.044335,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,1,1,57.8249,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,2,2,37.530996,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,3,3,62.85219000000001,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,4,4,-9.235651,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,5,5,-10.304102,True,0.849
1,9,1,m,20,23-May-2016,Sub1_Trial9_1,1,6,6,70.544138,True,0.849
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,0,0,-88.941611,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,1,1,-26.780935999999997,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,2,2,45.407548,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,3,3,57.8009,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,4,4,-71.046055,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,5,5,-32.974894,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_0,0,6,6,9.591741,False,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,0,0,-20.430436,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,1,1,21.127299,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,2,2,27.995165999999998,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,3,3,-65.097309,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,4,4,-12.378119,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,5,5,-149.246622,True,1.137
1,10,1,m,20,23-May-2016,Sub1_Trial10_1,1,6,6,80.17532,True,1.137
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,0,0,-17.776128,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,1,1,-100.005281,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,2,2,-1.4600329999999992,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,3,3,-39.24655,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,4,4,152.44451,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,5,5,79.692577,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_0,0,6,6,30.892885,False,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,0,0,-97.869651,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,1,1,-17.853863000000004,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,2,2,11.508285,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,3,3,52.341382,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,4,4,-19.113286000000002,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,5,5,110.34101,True,0.908
1,11,1,m,20,23-May-2016,Sub1_Trial11_1,1,6,6,-33.665601,True,0.908
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,0,0,5.963200999999998,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,1,1,61.666695000000004,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,2,2,22.624920000000003,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,3,3,-54.890233,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,4,4,-126.376135,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,5,5,130.101506,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_0,0,6,6,-42.317106,True,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,0,0,7.235181000000001,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,1,1,39.421687,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,2,2,7.951789999999999,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,3,3,-63.33083500000001,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,4,4,-32.740021,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,5,5,-8.742296,False,1.184
1,12,1,m,20,23-May-2016,Sub1_Trial12_1,1,6,6,103.527094,False,1.184
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,0,0,21.60362,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,1,1,-16.370203000000004,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,2,2,-73.988092,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,3,3,-19.889866999999995,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,4,4,-6.06832,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,5,5,-102.857655,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_0,0,6,6,13.452757,False,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,0,0,-57.560529,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,1,1,-6.596841000000001,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,2,2,23.534934,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,3,3,-63.325784,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,4,4,-20.177945,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,5,5,24.504393,True,1.188
1,13,1,m,20,23-May-2016,Sub1_Trial13_1,1,6,6,-128.51014,True,1.188
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,0,0,67.158036,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,1,1,-22.104039999999998,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,2,2,30.003588,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,3,3,-72.518934,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,4,4,131.450582,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,5,5,65.849308,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_0,0,6,6,55.114205,False,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,0,0,-61.311198,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,1,1,22.396439,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,2,2,-39.0806,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,3,3,-21.800059,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,4,4,-39.900694,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,5,5,-71.801353,True,1.375
1,14,1,m,20,23-May-2016,Sub1_Trial14_1,1,6,6,-63.612191,True,1.375
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,0,0,42.53204,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,1,1,-8.24588,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,2,2,48.94122300000001,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,3,3,18.875405,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,4,4,34.600094,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,5,5,-103.818472,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_0,0,6,6,-71.418507,True,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,0,0,-31.289651,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,1,1,7.676100999999999,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,2,2,79.011552,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,3,3,-20.297413,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,4,4,88.30855,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,5,5,33.279737,False,1.687
1,15,1,m,20,23-May-2016,Sub1_Trial15_1,1,6,6,82.188173,False,1.687
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,0,0,-103.697935,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,1,1,10.884230000000002,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,2,2,57.298596,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,3,3,-20.481169,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,4,4,-37.855049,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,5,5,-21.604927,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_0,0,6,6,-76.761531,False,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,0,0,-34.510687,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,1,1,-12.651755000000001,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,2,2,3.208877000000001,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,3,3,-4.464818000000001,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,4,4,42.793464,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,5,5,7.652239,True,1.528
1,16,1,m,20,23-May-2016,Sub1_Trial16_1,1,6,6,126.981082,True,1.528
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,0,0,-50.618504,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,1,1,36.858293,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,2,2,-18.21756,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,3,3,42.009976,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,4,4,41.575156,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,5,5,-153.021513,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_0,0,6,6,-92.89302,False,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,0,0,-100.870952,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,1,1,28.129115,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,2,2,102.91409,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,3,3,-22.876996,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,4,4,56.86260999999999,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,5,5,38.187807,True,1.164
1,17,1,m,20,23-May-2016,Sub1_Trial17_1,1,6,6,-73.614262,True,1.164
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,0,0,106.138683,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,1,1,-2.2796559999999992,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,2,2,114.51997599999999,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,3,3,-29.754094,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,4,4,41.260336,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,5,5,-4.395386,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_0,0,6,6,-141.537125,True,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,0,0,-68.749207,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,1,1,42.875791,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,2,2,-3.842029,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,3,3,-78.31124,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,4,4,-43.846498,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,5,5,17.466242,False,1.245
1,18,1,m,20,23-May-2016,Sub1_Trial18_1,1,6,6,-69.51133,False,1.245
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,0,0,126.620383,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,1,1,-75.590638,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,2,2,13.943261,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,3,3,-106.471859,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,4,4,-50.654179,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,5,5,-41.527522,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_0,0,6,6,28.093544,False,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,0,0,65.949332,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,1,1,21.034018,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,2,2,-26.114946000000003,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,3,3,57.084196,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,4,4,55.922089,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,5,5,8.41437,True,1.192
1,19,1,m,20,23-May-2016,Sub1_Trial19_1,1,6,6,39.987334,True,1.192
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,0,0,53.169782999999995,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,1,1,-46.004091,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,2,2,-42.274294,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,3,3,12.386278000000004,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,4,4,-21.525243,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,5,5,-9.227425,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_0,0,6,6,41.675037,False,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,0,0,73.278295,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,1,1,-13.857104,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,2,2,22.937471,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,3,3,-16.681105000000002,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,4,4,16.071783,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,5,5,30.799853,True,1.179
1,20,1,m,20,23-May-2016,Sub1_Trial20_1,1,6,6,-43.180615,True,1.179
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,0,0,6.461556999999999,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,1,1,121.088897,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,2,2,-42.599021,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,3,3,-51.594184,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,4,4,-122.491551,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,5,5,63.73378099999999,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_0,0,6,6,60.695779,False,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,0,0,-5.592499,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,1,1,62.893319,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,2,2,12.85924,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,3,3,20.355309,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,4,4,7.906130000000001,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,5,5,30.796653,True,1.317
1,21,1,m,20,23-May-2016,Sub1_Trial21_1,1,6,6,7.116371000000001,True,1.317
1,22,1,m,20,23-May-2016,Sub1_Trial22_0,0,0,0,-129.800936,True,1.153
