subj,patient,date,session,part,trial,stim,stim_order,segment,segment_time,pitch,response,rt
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,0,0,-56.792569,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,1,1,13.991125,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,2,2,28.998635,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,3,3,115.967469,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,4,4,-117.090027,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,5,5,-49.354922,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_0,0,6,6,-77.925786,True,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,0,0,29.794202,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,1,1,116.223351,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,2,2,55.87733,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,3,3,-139.427494,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,4,4,191.013975,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,5,5,121.2836,False,1.565
16,0,19-May-2018,1,1,1,Sub16_Trial1_1,1,6,6,82.566675,False,1.565
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,0,0,19.929142,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,1,1,66.492471,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,2,2,-35.686037,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,3,3,16.242184,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,4,4,-65.897036,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,5,5,50.752916,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_0,0,6,6,-8.316176,False,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,0,0,-79.657357,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,1,1,74.41137,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,2,2,-139.856345,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,3,3,-6.626855,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,4,4,-60.359038,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,5,5,-40.105355,True,3.211
16,0,19-May-2018,1,1,2,Sub16_Trial2_1,1,6,6,-118.640602,True,3.211
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,0,0,68.441804,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,1,1,-138.898758,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,2,2,-4.015713,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,3,3,2.471408,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,4,4,-33.673552,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,5,5,-29.634606,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_0,0,6,6,-80.568004,False,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,0,0,32.087202,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,1,1,-30.557594,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,2,2,50.288068,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,3,3,-98.359342,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,4,4,-84.856953,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,5,5,133.168533,True,1.151
16,0,19-May-2018,1,1,3,Sub16_Trial3_1,1,6,6,-98.556262,True,1.151
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,0,0,-31.432052,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,1,1,-41.683209,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,2,2,-30.708475,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,3,3,122.903638,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,4,4,-87.548274,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,5,5,78.513924,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_0,0,6,6,-38.553725,False,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,0,0,-33.077544,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,1,1,-57.888378,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,2,2,64.870728,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,3,3,-36.521647,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,4,4,-6.084168,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,5,5,-11.821126,True,1.596
16,0,19-May-2018,1,1,4,Sub16_Trial4_1,1,6,6,137.608704,True,1.596
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,0,0,-23.440697,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,1,1,47.991292,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,2,2,76.130232,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,3,3,-34.878388,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,4,4,-136.113791,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,5,5,-40.492801,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_0,0,6,6,-31.759163,False,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,0,0,103.384958,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,1,1,97.871221,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,2,2,4.310183,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,3,3,68.1123,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,4,4,12.597767,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,5,5,16.280734,True,2.711
16,0,19-May-2018,1,1,5,Sub16_Trial5_1,1,6,6,15.096774,True,2.711
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,0,0,24.797395,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,1,1,-105.861107,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,2,2,-77.060552,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,3,3,-171.309717,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,4,4,-56.500605,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,5,5,-22.703846,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_0,0,6,6,56.141118,False,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,0,0,21.939644,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,1,1,76.467856,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,2,2,17.884639,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,3,3,-48.407454,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,4,4,5.221332,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,5,5,-1.006258,True,1.899
16,0,19-May-2018,1,1,6,Sub16_Trial6_1,1,6,6,-41.110868,True,1.899
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,0,0,49.09739,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,1,1,112.00905,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,2,2,-120.602848,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,3,3,-22.012331,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,4,4,-140.791557,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,5,5,81.935992,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_0,0,6,6,-117.131619,False,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,0,0,-136.385854,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,1,1,42.25138,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,2,2,9.64417,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,3,3,-64.07739,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,4,4,-173.784597,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,5,5,-72.6054,True,1.341
16,0,19-May-2018,1,1,7,Sub16_Trial7_1,1,6,6,2.45172,True,1.341
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,0,0,27.537502,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,1,1,-23.706577,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,2,2,-60.754434,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,3,3,105.14973,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,4,4,-74.560776,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,5,5,24.39154,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_0,0,6,6,-8.18461,False,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,0,0,54.218296,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,1,1,190.155247,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,2,2,-75.120156,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,3,3,141.004773,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,4,4,-146.196705,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,5,5,41.623248,True,1.362
16,0,19-May-2018,1,1,8,Sub16_Trial8_1,1,6,6,-96.622722,True,1.362
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,0,0,-22.577441,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,1,1,13.448995,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,2,2,161.908366,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,3,3,-39.504277,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,4,4,-138.463578,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,5,5,186.687792,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_0,0,6,6,137.089149,True,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,0,0,29.644849,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,1,1,-77.18337,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,2,2,4.850354,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,3,3,-134.388205,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,4,4,6.333738,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,5,5,-51.311236,False,1.287
16,0,19-May-2018,1,1,9,Sub16_Trial9_1,1,6,6,-14.626853,False,1.287
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,0,0,-47.353801,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,1,1,134.950287,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,2,2,34.977817,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,3,3,-168.805601,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,4,4,16.853538,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,5,5,148.063948,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_0,0,6,6,-49.965713,False,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,0,0,-49.189703,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,1,1,7.238198,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,2,2,97.854584,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,3,3,33.562224,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,4,4,187.150243,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,5,5,29.048416,True,8.086
16,0,19-May-2018,1,1,10,Sub16_Trial10_1,1,6,6,171.626891,True,8.086
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,0,0,52.59402,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,1,1,47.811438,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,2,2,106.440787,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,3,3,-126.220008,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,4,4,-30.61001,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,5,5,59.467092,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_0,0,6,6,-6.751879,False,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,0,0,148.573012,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,1,1,-67.013359,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,2,2,163.049303,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,3,3,11.422836,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,4,4,54.270364,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,5,5,-146.221231,True,2.808
16,0,19-May-2018,1,1,11,Sub16_Trial11_1,1,6,6,60.879495,True,2.808
16,0,19-May-2018,1,1,12,Sub16_Trial12_0,0,0,0,141.082187,True,2.736
16,0,19-May-2018,1,1,12,Sub16_Trial12_0,0,1,1,21.98085,True,2.736
