subj,patient,date,session,part,trial,stim,stim_order,segment,segment_time,pitch,response,rt
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,0,0,92.095857,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,1,1,127.608657,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,2,2,-93.455547,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,3,3,-135.383488,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,4,4,-20.736719,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,5,5,133.560737,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_0,0,6,6,29.465948,True,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,0,0,-83.501624,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,1,1,7.327901,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,2,2,-89.31235,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,3,3,50.593775,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,4,4,87.491237,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,5,5,-3.863361,False,18.928
15,0,19-May-2018,1,1,1,Sub15_Trial1_1,1,6,6,-17.435927,False,18.928
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,0,0,5.990156,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,1,1,-114.827219,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,2,2,-61.307372,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,3,3,73.294202,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,4,4,-31.574968,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,5,5,1.360358,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_0,0,6,6,-16.920645,False,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,0,0,-65.546879,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,1,1,81.604052,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,2,2,-180.277772,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,3,3,90.382945,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,4,4,75.205022,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,5,5,125.269437,True,1.876
15,0,19-May-2018,1,1,2,Sub15_Trial2_1,1,6,6,-39.274032,True,1.876
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,0,0,38.718442,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,1,1,-39.59013,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,2,2,46.159136,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,3,3,-61.754563,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,4,4,-45.944199,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,5,5,-50.495605,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_0,0,6,6,49.479452,True,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,0,0,58.487323,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,1,1,-31.134749,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,2,2,77.909064,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,3,3,-151.315406,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,4,4,-151.823425,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,5,5,-41.573668,False,2.195
15,0,19-May-2018,1,1,3,Sub15_Trial3_1,1,6,6,-101.592687,False,2.195
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,0,0,69.245871,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,1,1,28.173084,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,2,2,-156.298307,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,3,3,66.480067,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,4,4,-130.019919,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,5,5,40.998882,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_0,0,6,6,-148.745974,False,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,0,0,-48.61803,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,1,1,-3.92606,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,2,2,-144.601818,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,3,3,105.585111,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,4,4,31.441193,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,5,5,128.567143,True,1.145
15,0,19-May-2018,1,1,4,Sub15_Trial4_1,1,6,6,-64.159718,True,1.145
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,0,0,-114.18088,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,1,1,35.077146,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,2,2,-37.382091,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,3,3,-52.258864,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,4,4,49.161352,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,5,5,-36.920041,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_0,0,6,6,-111.977652,True,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,0,0,-14.039847,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,1,1,-50.394804,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,2,2,-36.426267,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,3,3,-121.69053,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,4,4,76.712346,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,5,5,-116.566216,False,0.977
15,0,19-May-2018,1,1,5,Sub15_Trial5_1,1,6,6,125.641254,False,0.977
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,0,0,58.451646,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,1,1,-44.442666,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,2,2,-61.45407,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,3,3,-57.137734,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,4,4,-76.446922,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,5,5,-57.248536,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_0,0,6,6,-113.254249,False,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,0,0,-47.565908,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,1,1,57.104104,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,2,2,-84.194073,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,3,3,31.417635,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,4,4,67.042764,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,5,5,-84.667822,True,1.737
15,0,19-May-2018,1,1,6,Sub15_Trial6_1,1,6,6,35.586595,True,1.737
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,0,0,-113.058154,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,1,1,-62.650075,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,2,2,60.627081,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,3,3,-84.157805,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,4,4,67.80705,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,5,5,-133.028838,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_0,0,6,6,72.016158,False,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,0,0,-75.97229,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,1,1,-59.406161,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,2,2,-44.536765,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,3,3,56.139124,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,4,4,-188.062051,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,5,5,166.120359,True,1.116
15,0,19-May-2018,1,1,7,Sub15_Trial7_1,1,6,6,-61.119349,True,1.116
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,0,0,-0.308229,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,1,1,90.949978,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,2,2,112.541844,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,3,3,49.785856,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,4,4,101.883963,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,5,5,-70.960685,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_0,0,6,6,15.521086,False,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,0,0,-18.994388,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,1,1,80.886934,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,2,2,-31.235745,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,3,3,46.77761,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,4,4,-37.736145,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,5,5,67.662641,True,1.672
15,0,19-May-2018,1,1,8,Sub15_Trial8_1,1,6,6,-114.208038,True,1.672
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,0,0,65.582852,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,1,1,-25.981854,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,2,2,39.869247,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,3,3,74.209647,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,4,4,-26.630937,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,5,5,94.78465,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_0,0,6,6,1.680003,False,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,0,0,-137.573183,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,1,1,-150.695598,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,2,2,-151.869497,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,3,3,92.097219,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,4,4,-14.877487,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,5,5,-194.746527,True,1.108
15,0,19-May-2018,1,1,9,Sub15_Trial9_1,1,6,6,61.137857,True,1.108
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,0,0,-76.010508,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,1,1,-95.308143,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,2,2,9.987532,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,3,3,-90.606281,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,4,4,4.952164,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,5,5,81.802569,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_0,0,6,6,-51.917828,False,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,0,0,97.989338,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,1,1,59.503994,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,2,2,-191.640301,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,3,3,31.609989,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,4,4,74.955982,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,5,5,-42.935447,True,2.28
15,0,19-May-2018,1,1,10,Sub15_Trial10_1,1,6,6,-18.856478,True,2.28
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,0,0,-82.832287,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,1,1,86.86746,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,2,2,76.387953,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,3,3,9.030522,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,4,4,-135.07563,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,5,5,114.606432,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_0,0,6,6,-34.488653,True,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,0,0,-5.724046,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,1,1,-72.323273,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,2,2,-67.154485,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,3,3,72.578302,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,4,4,-0.223033,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,5,5,-42.469227,False,0.718
15,0,19-May-2018,1,1,11,Sub15_Trial11_1,1,6,6,-87.805246,False,0.718
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,0,0,-37.544991,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,1,1,-37.162092,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,2,2,-24.909205,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,3,3,11.424149,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,4,4,-158.148973,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,5,5,88.883903,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_0,0,6,6,61.150113,True,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,0,0,-74.103584,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,1,1,100.654171,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,2,2,47.019125,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,3,3,-24.702296,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,4,4,-105.409182,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,5,5,52.616848,False,1.44
15,0,19-May-2018,1,1,12,Sub15_Trial12_1,1,6,6,-60.649771,False,1.44
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,0,0,-35.897579,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,1,1,176.937759,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,2,2,-133.154882,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,3,3,38.994064,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,4,4,17.576696,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,5,5,-109.168853,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_0,0,6,6,-2.459694,False,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,0,0,-56.263212,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,1,1,50.256081,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,2,2,-29.680563,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,3,3,23.755465,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,4,4,-80.346574,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,5,5,152.620054,True,0.607
15,0,19-May-2018,1,1,13,Sub15_Trial13_1,1,6,6,-85.140325,True,0.607
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,0,0,-43.975927,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,1,1,92.886767,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,2,2,-153.245201,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,3,3,-7.01943,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,4,4,42.08646,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,5,5,-95.915989,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_0,0,6,6,-26.744062,True,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,0,0,43.735406,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,1,1,2.109515,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,2,2,-18.097838,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,3,3,9.363499,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,4,4,69.059708,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,5,5,-63.498436,False,2.262
15,0,19-May-2018,1,1,14,Sub15_Trial14_1,1,6,6,168.424546,False,2.262
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,0,0,-36.801075,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,1,1,52.927831,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,2,2,-54.852855,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,3,3,36.184141,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,4,4,62.196866,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,5,5,25.887505,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_0,0,6,6,-102.34803,False,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,0,0,4.354168,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,1,1,-29.415902,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,2,2,19.696292,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,3,3,-59.779158,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,4,4,-7.715368,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,5,5,165.462389,True,0.662
15,0,19-May-2018,1,1,15,Sub15_Trial15_1,1,6,6,-156.215983,True,0.662
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,0,0,-42.698451,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,1,1,29.023099,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,2,2,-111.59081,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,3,3,-82.105087,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,4,4,-95.120371,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,5,5,-60.746808,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_0,0,6,6,-82.959961,False,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,0,0,6.760752,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,1,1,31.777263,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,2,2,68.907179,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,3,3,-40.100847,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,4,4,99.060163,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,5,5,95.943708,True,0.37
15,0,19-May-2018,1,1,16,Sub15_Trial16_1,1,6,6,41.085375,True,0.37
15,0,19-May-2018,1,1,17,Sub15_Trial17_0,0,0,0,56.800348,False,0.896
15,0,19-May-2018,1,1,17,Sub15_Trial17_0,0,1,1,17.290163,False,0.896
15,0,19-May-2018,1,1,17,Sub15_Trial17_0,0,2,2,51.485274,False,0.896
15,0,19-May-2018,1,1,17,Sub15_Trial17_0,0,3,3,-12.85065,False,0.896
